page_id,tokenizer,g0_parse,tokens_orig,tokens_comp,reduction_pct,g1_tokens,docH_orig,docH_comp,height_delta_px,g2_height,text_ratio,g3_text,n_boxes_orig,n_boxes_comp,iou_mean,center_shift_max,n_unmatched,g4_blocks,deltae_p95,deltae_max,g5_color,ssim_diag,g6_lpips,pixel_identical,accepted,stage,status
we00056,qwen2.5-vl,True,1704.0,1298.0,23.826,True,970.0,970.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00057,qwen2.5-vl,True,4324.0,3751.0,13.252,True,3202.0,3202.0,0.0,True,1.0,True,41.0,41.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00058,qwen2.5-vl,True,2298.0,2113.0,8.05,True,1506.0,1506.0,0.0,True,1.0,True,66.0,66.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00059,qwen2.5-vl,True,2612.0,2523.0,3.407,True,1090.0,1090.0,0.0,True,1.0,True,67.0,67.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00060,qwen2.5-vl,True,3353.0,3057.0,8.828,True,1767.0,1767.0,0.0,True,1.0,True,82.0,82.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00061,qwen2.5-vl,True,2695.0,2460.0,8.72,True,1956.0,1956.0,0.0,True,1.0,True,66.0,66.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00062,qwen2.5-vl,True,1834.0,1618.0,11.778,True,831.0,831.0,0.0,True,1.0,True,68.0,68.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00063,qwen2.5-vl,True,7104.0,5948.0,16.273,True,1538.0,1538.0,0.0,True,1.0,True,54.0,54.0,1.0,0.0,0.0,True,0.0,0.0,True,,True,True,True,l1b,ok
we00064,qwen2.5-vl,True,3941.0,3547.0,9.997,True,1168.0,1168.0,0.0,True,1.0,True,98.0,98.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00065,qwen2.5-vl,True,4230.0,3568.0,15.65,True,1527.0,1527.0,0.0,True,1.0,True,67.0,67.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00066,qwen2.5-vl,True,1387.0,1158.0,16.51,True,1627.0,1627.0,0.0,True,1.0,True,13.0,13.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00067,qwen2.5-vl,True,4451.0,3803.0,14.559,True,2165.0,2165.0,0.0,True,1.0,True,92.0,92.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00068,qwen2.5-vl,True,4852.0,3818.0,21.311,True,800.0,800.0,0.0,True,1.0,True,27.0,27.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00069,qwen2.5-vl,True,2884.0,2599.0,9.882,True,1051.0,1051.0,0.0,True,1.0,True,62.0,62.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00070,qwen2.5-vl,True,2909.0,2685.0,7.7,True,1710.0,1710.0,0.0,True,1.0,True,48.0,48.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00071,,,,,,,,,,,,,,,,,,,,,,,,,False,none,"failed_original: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""file:///C:/Users/Mahin/Thesis/render_validated_starter_kit/starter_kit/data/raw_webcode2m/we00071.html"", waiting until ""load""
"
we00072,qwen2.5-vl,True,4006.0,3453.0,13.804,True,1053.0,1053.0,0.0,True,1.0,True,21.0,21.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00073,qwen2.5-vl,True,4570.0,4121.0,9.825,True,1634.0,1634.0,0.0,True,1.0,True,49.0,49.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00074,qwen2.5-vl,True,2923.0,2688.0,8.04,True,1942.0,1942.0,0.0,True,1.0,True,66.0,66.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00075,qwen2.5-vl,True,1136.0,918.0,19.19,True,1153.0,1153.0,0.0,True,1.0,True,57.0,57.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00076,qwen2.5-vl,True,3386.0,2913.0,13.969,True,1298.0,1298.0,0.0,True,1.0,True,26.0,26.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00077,qwen2.5-vl,True,4958.0,4066.0,17.991,True,1134.0,1134.0,0.0,True,1.0,True,44.0,44.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00078,qwen2.5-vl,True,1812.0,1719.0,5.132,True,1265.0,1265.0,0.0,True,1.0,True,35.0,35.0,0.6514,14.7,0.0,False,12.405,14.138,False,0.97457,True,False,False,l1a,ok
we00079,qwen2.5-vl,True,3327.0,2830.0,14.938,True,1305.0,1305.0,0.0,True,1.0,True,16.0,16.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00080,qwen2.5-vl,True,2909.0,2754.0,5.328,True,1331.0,1331.0,0.0,True,1.0,True,66.0,66.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00081,qwen2.5-vl,True,3368.0,2538.0,24.644,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00082,qwen2.5-vl,True,1910.0,1624.0,14.974,True,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00083,qwen2.5-vl,True,5228.0,4397.0,15.895,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00084,qwen2.5-vl,True,3368.0,2538.0,24.644,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00085,qwen2.5-vl,True,1999.0,1437.0,28.114,True,838.0,838.0,0.0,True,1.0,True,58.0,58.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00086,qwen2.5-vl,True,1704.0,1300.0,23.709,True,970.0,970.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00087,qwen2.5-vl,True,2647.0,2503.0,5.44,True,2836.0,2836.0,0.0,True,1.0,True,63.0,63.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00088,qwen2.5-vl,True,3645.0,2967.0,18.601,True,1347.0,1347.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00089,qwen2.5-vl,True,1700.0,1566.0,7.882,True,1098.0,1098.0,0.0,True,1.0,True,51.0,51.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00090,qwen2.5-vl,True,6864.0,5927.0,13.651,True,800.0,800.0,0.0,True,1.0,True,36.0,36.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00091,qwen2.5-vl,True,8292.0,6587.0,20.562,True,1459.0,1459.0,0.0,True,1.0,True,45.0,45.0,1.0,0.0,0.0,True,0.0,0.002,True,0.99887,True,False,True,l1b,ok
we00092,qwen2.5-vl,True,4239.0,3485.0,17.787,True,2097.0,2097.0,0.0,True,1.0,True,46.0,46.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00093,qwen2.5-vl,True,3348.0,3037.0,9.289,True,2094.0,2094.0,0.0,True,1.0,True,45.0,45.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00094,qwen2.5-vl,True,2966.0,2546.0,14.16,True,1619.0,1619.0,0.0,True,1.0,True,69.0,69.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00095,qwen2.5-vl,True,4842.0,3927.0,18.897,True,1935.0,1935.0,0.0,True,1.0,True,43.0,43.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00096,qwen2.5-vl,True,3920.0,2969.0,24.26,True,1459.0,1459.0,0.0,True,1.0,True,24.0,24.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00097,qwen2.5-vl,True,4418.0,3527.0,20.167,True,1344.0,1344.0,0.0,True,1.0,True,36.0,36.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00098,qwen2.5-vl,True,2729.0,2465.0,9.674,True,1645.0,1645.0,0.0,True,1.0,True,67.0,67.0,1.0,0.01,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00099,qwen2.5-vl,True,2025.0,1556.0,23.16,True,1163.0,1163.0,0.0,True,1.0,True,34.0,34.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
