page_id,tokenizer,g0_parse,tokens_orig,tokens_comp,reduction_pct,g1_tokens,docH_orig,docH_comp,height_delta_px,g2_height,text_ratio,g3_text,n_boxes_orig,n_boxes_comp,iou_mean,center_shift_max,n_unmatched,g4_blocks,deltae_p95,deltae_max,g5_color,ssim_diag,g6_lpips,pixel_identical,accepted,stage,status
we00045,qwen2.5-vl,True,2542,2080,18.175,True,808,808,0,True,1.0,True,68,68,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00045,qwen2.5-vl,True,2542,2038,19.827,True,808,808,0,True,1.0,True,68,68,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00046,qwen2.5-vl,True,4561,4146,9.099,True,1084,1084,0,True,1.0,True,128,128,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00046,qwen2.5-vl,True,4561,4013,12.015,True,1084,1084,0,True,1.0,True,128,128,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00047,qwen2.5-vl,True,6557,5648,13.863,True,1577,2855,1278,False,0.91202,False,36,65,0.037,1277.84,29,False,4.09,13.342,False,0.84809,True,False,False,l1a,ok
we00047,qwen2.5-vl,True,6557,5586,14.809,True,1577,2855,1278,False,0.91202,False,36,65,0.037,1277.84,29,False,4.09,13.342,False,0.84809,True,False,False,l1b,ok
we00048,qwen2.5-vl,True,3090,2922,5.437,True,1616,1616,0,True,1.0,True,54,54,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00048,qwen2.5-vl,True,3090,2789,9.741,True,1616,1616,0,True,1.0,True,54,54,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00049,qwen2.5-vl,True,2989,2910,2.643,True,1768,1768,0,True,1.0,True,46,46,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00049,qwen2.5-vl,True,2989,2854,4.517,True,1768,1768,0,True,1.0,True,46,46,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00050,qwen2.5-vl,True,4327,3713,14.19,True,2485,2485,0,True,1.0,True,162,162,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00050,qwen2.5-vl,True,4327,3679,14.976,True,2485,2485,0,True,0.99969,True,162,162,0.9983,4.94,0,False,0.0,0.019,True,0.99783,True,False,False,l1b,ok
we00051,qwen2.5-vl,True,3336,3176,4.796,True,1998,1998,0,True,1.0,True,48,48,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00051,qwen2.5-vl,True,3336,3137,5.965,True,1998,1998,0,True,1.0,True,48,48,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00052,qwen2.5-vl,True,1956,1751,10.481,True,917,917,0,True,1.0,True,42,42,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00052,qwen2.5-vl,True,1956,1700,13.088,True,917,917,0,True,0.99987,True,42,42,0.9957,3.88,0,False,0.0,0.296,True,0.99933,True,False,False,l1b,ok
we00054,qwen2.5-vl,True,5530,4704,14.937,True,1183,1183,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00054,qwen2.5-vl,True,5530,4646,15.986,True,1183,1183,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00055,qwen2.5-vl,True,4375,3275,25.143,True,1579,1579,0,True,1.0,True,74,74,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00055,qwen2.5-vl,True,4375,3224,26.309,True,1579,1579,0,True,1.0,True,74,74,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00056,qwen2.5-vl,True,1704,1327,22.124,True,970,970,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00056,qwen2.5-vl,True,1704,1298,23.826,True,970,970,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00057,qwen2.5-vl,True,4324,3822,11.61,True,3202,3202,0,True,1.0,True,41,41,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00057,qwen2.5-vl,True,4324,3755,13.159,True,3202,3202,0,True,1.0,True,41,41,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00058,qwen2.5-vl,True,2298,2143,6.745,True,1506,1506,0,True,1.0,True,66,66,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00058,qwen2.5-vl,True,2298,2113,8.05,True,1506,1506,0,True,1.0,True,66,66,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00059,qwen2.5-vl,True,2612,2519,3.56,True,1090,1090,0,True,1.0,True,67,67,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00059,qwen2.5-vl,True,2612,2440,6.585,True,1090,1090,0,True,0.99988,True,67,67,0.9994,2.0,0,False,0.0,0.003,True,0.99578,True,False,False,l1b,ok
we00060,qwen2.5-vl,True,3353,3053,8.947,True,1767,1767,0,True,1.0,True,82,82,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00060,qwen2.5-vl,True,3353,2940,12.317,True,1767,1767,0,True,1.0,True,82,82,0.9988,2.0,0,False,0.0,0.649,True,0.99999,True,False,False,l1b,ok
we00061,qwen2.5-vl,True,2695,2444,9.314,True,1956,1956,0,True,1.0,True,66,66,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00061,qwen2.5-vl,True,2695,2377,11.8,True,1956,1956,0,True,0.99986,True,66,66,0.9991,3.62,0,False,0.0,0.098,True,0.99873,True,False,False,l1b,ok
we00062,qwen2.5-vl,True,1834,1615,11.941,True,831,831,0,True,1.0,True,68,68,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00062,qwen2.5-vl,True,1834,1582,13.74,True,831,831,0,True,1.0,True,68,68,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00063,qwen2.5-vl,True,7104,5979,15.836,True,1538,1538,0,True,1.0,True,54,54,1.0,0.0,0,True,0.0,0.0,True,,True,True,True,l1a,ok
we00063,qwen2.5-vl,True,7104,5952,16.216,True,1538,1538,0,True,1.0,True,54,54,1.0,0.0,0,True,0.0,0.0,True,,True,True,True,l1b,ok
we00064,qwen2.5-vl,True,3941,3694,6.267,True,1168,1168,0,True,1.0,True,98,98,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00064,qwen2.5-vl,True,3941,3503,11.114,True,1168,1168,0,True,1.0,True,98,98,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00065,qwen2.5-vl,True,4230,3607,14.728,True,1527,1527,0,True,1.0,True,67,67,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00065,qwen2.5-vl,True,4230,3572,15.556,True,1527,1527,0,True,1.0,True,67,67,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00066,qwen2.5-vl,True,1387,1191,14.131,True,1627,1627,0,True,1.0,True,13,13,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00066,qwen2.5-vl,True,1387,1158,16.51,True,1627,1627,0,True,1.0,True,13,13,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00067,qwen2.5-vl,True,4451,3826,14.042,True,2165,2128,37,False,1.0,True,92,92,0.5315,42.94,0,False,0.144,0.278,True,0.8862,True,False,False,l1a,ok
we00067,qwen2.5-vl,True,4451,3773,15.233,True,2165,2128,37,False,1.0,True,92,92,0.5315,42.94,0,False,0.144,0.278,True,0.8862,True,False,False,l1b,ok
we00068,qwen2.5-vl,True,4852,3838,20.899,True,800,800,0,True,1.0,True,27,27,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00068,qwen2.5-vl,True,4852,3818,21.311,True,800,800,0,True,1.0,True,27,27,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00069,qwen2.5-vl,True,2884,2612,9.431,True,1051,1051,0,True,1.0,True,62,62,0.8691,7.5,0,False,0.0,1.572,False,0.99336,True,False,False,l1a,ok
we00069,qwen2.5-vl,True,2884,2537,12.032,True,1051,1051,0,True,1.0,True,62,62,0.8691,7.5,0,False,0.0,1.572,False,0.99336,True,False,False,l1b,ok
we00070,qwen2.5-vl,True,2909,2712,6.772,True,1710,1710,0,True,1.0,True,48,48,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00070,qwen2.5-vl,True,2909,2685,7.7,True,1710,1710,0,True,1.0,True,48,48,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00072,qwen2.5-vl,True,4006,3506,12.481,True,1053,1053,0,True,1.0,True,21,21,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00072,qwen2.5-vl,True,4006,3395,15.252,True,1053,1053,0,True,0.99984,True,21,21,0.9854,3.97,0,False,0.0,0.0,True,0.99947,True,False,False,l1b,ok
we00073,qwen2.5-vl,True,4570,4153,9.125,True,1634,1634,0,True,1.0,True,49,49,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00073,qwen2.5-vl,True,4570,4121,9.825,True,1634,1634,0,True,1.0,True,49,49,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00074,qwen2.5-vl,True,2923,2672,8.587,True,1942,1942,0,True,1.0,True,66,66,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00074,qwen2.5-vl,True,2923,2595,11.221,True,1942,1942,0,True,0.9999,True,66,66,0.9987,3.62,0,False,0.0,0.238,True,0.99897,True,False,False,l1b,ok
we00075,qwen2.5-vl,True,1136,927,18.398,True,1153,1153,0,True,1.0,True,57,57,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00075,qwen2.5-vl,True,1136,914,19.542,True,1153,1153,0,True,1.0,True,57,57,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00076,qwen2.5-vl,True,3386,2913,13.969,True,1298,1298,0,True,1.0,True,26,26,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00076,qwen2.5-vl,True,3386,2887,14.737,True,1298,1298,0,True,0.99987,True,26,26,0.9882,3.97,0,False,0.0,0.0,True,0.99958,True,False,False,l1b,ok
we00077,qwen2.5-vl,True,4958,4201,15.268,True,1134,1134,0,True,1.0,True,44,44,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00077,qwen2.5-vl,True,4958,4066,17.991,True,1134,1134,0,True,1.0,True,44,44,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
