page_id,tokenizer,g0_parse,tokens_orig,tokens_comp,reduction_pct,g1_tokens,docH_orig,docH_comp,height_delta_px,g2_height,text_ratio,g3_text,n_boxes_orig,n_boxes_comp,iou_mean,center_shift_max,n_unmatched,g4_blocks,deltae_p95,deltae_max,g5_color,ssim_diag,g6_lpips,pixel_identical,accepted,stage,status
we00080,qwen2.5-vl,True,2909,2754,5.328,True,1331,1331,0,True,1.0,True,66,66,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00081,qwen2.5-vl,True,3368,2595,22.951,True,1400,1400,0,True,1.0,True,75,75,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00081,qwen2.5-vl,True,3368,2538,24.644,True,1400,1400,0,True,1.0,True,75,75,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00082,qwen2.5-vl,True,1910,1675,12.304,True,1344,1344,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00082,qwen2.5-vl,True,1910,1624,14.974,True,1344,1344,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00083,qwen2.5-vl,True,5228,4442,15.034,True,2170,2170,0,True,1.0,True,124,124,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00083,qwen2.5-vl,True,5228,4397,15.895,True,2170,2170,0,True,1.0,True,124,124,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00084,qwen2.5-vl,True,3368,2595,22.951,True,1400,1400,0,True,1.0,True,75,75,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00084,qwen2.5-vl,True,3368,2538,24.644,True,1400,1400,0,True,1.0,True,75,75,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00085,qwen2.5-vl,True,1999,1437,28.114,True,838,838,0,True,1.0,True,58,58,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00085,qwen2.5-vl,True,1999,1396,30.165,True,838,838,0,True,1.0,True,58,58,0.9997,2.23,0,False,0.0,0.071,True,0.99945,True,False,False,l1b,ok
we00086,qwen2.5-vl,True,1704,1327,22.124,True,970,970,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00086,qwen2.5-vl,True,1704,1300,23.709,True,970,970,0,True,1.0,True,32,32,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00087,qwen2.5-vl,True,2647,2527,4.533,True,2836,2836,0,True,1.0,True,63,63,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00087,qwen2.5-vl,True,2647,2503,5.44,True,2836,2836,0,True,1.0,True,63,63,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00088,qwen2.5-vl,True,3645,2967,18.601,True,1347,1347,0,True,1.0,True,75,75,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00088,qwen2.5-vl,True,3645,2853,21.728,True,1347,1347,0,True,0.9975,False,75,75,0.9599,21.95,0,False,0.001,0.003,True,0.99782,True,False,False,l1b,ok
we00089,qwen2.5-vl,True,1700,1566,7.882,True,1098,1098,0,True,1.0,True,51,51,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00089,qwen2.5-vl,True,1700,1512,11.059,True,1098,1098,0,True,1.0,True,51,51,0.9983,2.34,0,False,0.0,0.002,True,0.99829,True,False,False,l1b,ok
we00090,qwen2.5-vl,True,6864,5927,13.651,True,800,800,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00090,qwen2.5-vl,True,6864,5936,13.52,True,800,800,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00091,qwen2.5-vl,True,8292,6612,20.26,True,1459,1459,0,True,1.0,True,45,45,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00091,qwen2.5-vl,True,8292,6587,20.562,True,1459,1459,0,True,1.0,True,45,45,1.0,0.0,0,True,0.0,0.002,True,0.99887,True,False,True,l1b,ok
we00092,qwen2.5-vl,True,4239,3537,16.561,True,2097,2097,0,True,1.0,True,46,46,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00092,qwen2.5-vl,True,4239,3485,17.787,True,2097,2097,0,True,1.0,True,46,46,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00093,qwen2.5-vl,True,3348,3068,8.363,True,2094,2094,0,True,1.0,True,45,45,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00093,qwen2.5-vl,True,3348,3037,9.289,True,2094,2094,0,True,1.0,True,45,45,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00094,qwen2.5-vl,True,2966,2607,12.104,True,1619,1619,0,True,1.0,True,69,69,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00094,qwen2.5-vl,True,2966,2546,14.16,True,1619,1619,0,True,1.0,True,69,69,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00095,qwen2.5-vl,True,4842,3927,18.897,True,1935,1935,0,True,1.0,True,43,43,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00095,qwen2.5-vl,True,4842,3899,19.475,True,1935,1935,0,True,1.0,True,43,43,0.9814,4.73,0,False,0.079,0.122,True,0.99585,True,False,False,l1b,ok
we00096,qwen2.5-vl,True,3920,3006,23.316,True,1459,1459,0,True,1.0,True,24,24,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00096,qwen2.5-vl,True,3920,2969,24.26,True,1459,1459,0,True,1.0,True,24,24,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00097,qwen2.5-vl,True,4418,3545,19.76,True,1344,1344,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00097,qwen2.5-vl,True,4418,3527,20.167,True,1344,1344,0,True,1.0,True,36,36,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00098,qwen2.5-vl,True,2729,2515,7.842,True,1645,1645,0,True,1.0,True,67,67,1.0,0.01,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00098,qwen2.5-vl,True,2729,2465,9.674,True,1645,1645,0,True,1.0,True,67,67,1.0,0.01,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
we00099,qwen2.5-vl,True,2025,1576,22.173,True,1163,1163,0,True,1.0,True,34,34,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1a,ok
we00099,qwen2.5-vl,True,2025,1556,23.16,True,1163,1163,0,True,1.0,True,34,34,1.0,0.0,0,True,0.0,0.0,True,1.0,True,True,True,l1b,ok
